"id","title","artists_id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","country"
"18","One Love","[5r3wPya2PpeTTsXsGhQU8O]","0.848","0.512","7","-7.757","1","0.1180","0.284","0.006450","0.1010","0.881","144.926","audio_features","5ZLkihi6DVsHwDL3B8ym1t","spotify:track:5ZLkihi6DVsHwDL3B8ym1t","https://api.spotify.com/v1/tracks/5ZLkihi6DVsHwDL3B8ym1t","https://api.spotify.com/v1/audio-analysis/5ZLkihi6DVsHwDL3B8ym1t","159222","4","Pakistan"
"19","Laykin","[7GquqOIWZX7FNjsUYNjOKy, 2URzIJH7QfPgMAEPErd0cC, 485dW6YyuxW3kpnWmuFnnv]","0.648","0.136","10","-10.167","0","0.0335","0.890","0.000000","0.1100","0.491","95.913","audio_features","7ACdEdtwLSywi1nkN5Xlsk","spotify:track:7ACdEdtwLSywi1nkN5Xlsk","https://api.spotify.com/v1/tracks/7ACdEdtwLSywi1nkN5Xlsk","https://api.spotify.com/v1/audio-analysis/7ACdEdtwLSywi1nkN5Xlsk","171250","4","Pakistan"
"20","Baarishein","[4gdMJYnopf2nEUcanAwstx]","0.476","0.124","2","-9.463","1","0.0443","0.927","0.000000","0.0972","0.190","94.299","audio_features","3WLJ7D5kh44K5eJ1NqZQ6W","spotify:track:3WLJ7D5kh44K5eJ1NqZQ6W","https://api.spotify.com/v1/tracks/3WLJ7D5kh44K5eJ1NqZQ6W","https://api.spotify.com/v1/audio-analysis/3WLJ7D5kh44K5eJ1NqZQ6W","207312","4","Pakistan"
"21","Tauba Tauba (From ""Bad Newz"")","[6DARBhWbfcS9E4yJzcliqQ]","0.676","0.745","8","-6.190","1","0.0503","0.329","0.000044","0.0998","0.842","95.102","audio_features","1WaqQIJ0iENGWZ1QmYvYNK","spotify:track:1WaqQIJ0iENGWZ1QmYvYNK","https://api.spotify.com/v1/tracks/1WaqQIJ0iENGWZ1QmYvYNK","https://api.spotify.com/v1/audio-analysis/1WaqQIJ0iENGWZ1QmYvYNK","207158","4","Pakistan"
"22","Lemonade","[2FKWNmZWDBZR4dE5KX4plR]","0.789","0.744","1","-7.245","1","0.0414","0.281","0.000000","0.0763","0.783","143.998","audio_features","3ZGJhN4unVspOqpwGvUL2W","spotify:track:3ZGJhN4unVspOqpwGvUL2W","https://api.spotify.com/v1/tracks/3ZGJhN4unVspOqpwGvUL2W","https://api.spotify.com/v1/audio-analysis/3ZGJhN4unVspOqpwGvUL2W","166667","4","Pakistan"
"23","Suniyan Suniyan","[5Z8nzSJRSo4HRcUOzemnC1, 05dG9pMLRWenxzvSmefE6U]","0.830","0.626","1","-6.637","1","0.0340","0.688","0.000001","0.1120","0.794","130.004","audio_features","0XRb6eZE4dBIJdqwf1Mixu","spotify:track:0XRb6eZE4dBIJdqwf1Mixu","https://api.spotify.com/v1/tracks/0XRb6eZE4dBIJdqwf1Mixu","https://api.spotify.com/v1/audio-analysis/0XRb6eZE4dBIJdqwf1Mixu","197538","4","Pakistan"
"24","COME THROUGH (feat. Abdullah Maharvi & Talha Anjum)","[1n6pjRJkTY5v8RtUCAv5pi, 1gcHKvKKZtEccnyXYlSvP5, 69xcFpmqTOmFNOL08Bxyci]","0.761","0.581","1","-6.761","0","0.2680","0.508","0.000000","0.0854","0.256","111.989","audio_features","4yNtO1F3flXZ4v3Ry1MzuP","spotify:track:4yNtO1F3flXZ4v3Ry1MzuP","https://api.spotify.com/v1/tracks/4yNtO1F3flXZ4v3Ry1MzuP","https://api.spotify.com/v1/audio-analysis/4yNtO1F3flXZ4v3Ry1MzuP","197143","4","Pakistan"
"25","09:45","[0VAIiNSKG4DWkSaIy5qWz1, 47SaOSOqcrxSJNZUuqpLuu, 54E3dYx7RpaGZaDVXJTWjr]","0.796","0.455","1","-7.763","0","0.0997","0.637000","0.000004","0.1560","0.352","99.958","audio_features","6c4Po8zyQjB4cR5XgLhcGb","spotify:track:6c4Po8zyQjB4cR5XgLhcGb","https://api.spotify.com/v1/tracks/6c4Po8zyQjB4cR5XgLhcGb","https://api.spotify.com/v1/audio-analysis/6c4Po8zyQjB4cR5XgLhcGb","117606","4","Pakistan"
"26","Sifar Safar","[6DARBhWbfcS9E4yJzcliqQ]","0.509","0.798","2","-4.472","1","0.2350","0.006250","0.000000","0.2030","0.480","86.638","audio_features","3lQPwCmD918SyoiIkw1zqx","spotify:track:3lQPwCmD918SyoiIkw1zqx","https://api.spotify.com/v1/tracks/3lQPwCmD918SyoiIkw1zqx","https://api.spotify.com/v1/audio-analysis/3lQPwCmD918SyoiIkw1zqx","180345","4","Pakistan"
"27","G.O.A.T.","[2FKWNmZWDBZR4dE5KX4plR]","0.544","0.917","1","-3.403","0","0.2590","0.003130","0.000000","0.2600","0.686","176.068","audio_features","46QbY78ha62aiu6gBgC7lS","spotify:track:46QbY78ha62aiu6gBgC7lS","https://api.spotify.com/v1/tracks/46QbY78ha62aiu6gBgC7lS","https://api.spotify.com/v1/audio-analysis/46QbY78ha62aiu6gBgC7lS","223636","4","Pakistan"
"28","Excuses","[6LEG9Ld1aLImEFEVHdWNSB, 5DHi2MeoRgAwPE0A0qwRMl, 0OS0NZnK7TGIAWx8MkWNFN]","0.837","0.717","5","-7.749","0","0.0822","0.084200","0.000000","0.1490","0.494","94.984","audio_features","29m79w9xPMH4YCD6r8JSmV","spotify:track:29m79w9xPMH4YCD6r8JSmV","https://api.spotify.com/v1/tracks/29m79w9xPMH4YCD6r8JSmV","https://api.spotify.com/v1/audio-analysis/29m79w9xPMH4YCD6r8JSmV","176233","4","Pakistan"
"29","Sajni (From ""Laapataa Ladies"")","[3PpjqSKBer3obW6lDflOBx, 4YRxDV8wJFPHPTeXepOstw, 7vCsTTACb2iT4fvBMnwp5w]","0.428","0.413","0","-7.783","1","0.0281","0.827000","0.000009","0.1080","0.355","79.646","audio_features","5zCnGtCl5Ac5zlFHXaZmhy","spotify:track:5zCnGtCl5Ac5zlFHXaZmhy","https://api.spotify.com/v1/tracks/5zCnGtCl5Ac5zlFHXaZmhy","https://api.spotify.com/v1/audio-analysis/5zCnGtCl5Ac5zlFHXaZmhy","170045","4","Pakistan"
"30","Cheques","[5r3wPya2PpeTTsXsGhQU8O]","0.742","0.627","4","-8.939","0","0.0533","0.262000","0.000012","0.2690","0.356","89.998","audio_features","4eBvRhTJ2AcxCsbfTUjoRp","spotify:track:4eBvRhTJ2AcxCsbfTUjoRp","https://api.spotify.com/v1/tracks/4eBvRhTJ2AcxCsbfTUjoRp","https://api.spotify.com/v1/audio-analysis/4eBvRhTJ2AcxCsbfTUjoRp","183757","4","Pakistan"
"31","Lalkara","[2FKWNmZWDBZR4dE5KX4plR, 0OS0NZnK7TGIAWx8MkWNFN, 7frYUe4C7A42uZqCzD34Y4]","0.850","0.557","0","-4.503","0","0.0431","0.036500","0.000002","0.1310","0.468","96.990","audio_features","2oenSXLDbWVaaL7QjSGYj5","spotify:track:2oenSXLDbWVaaL7QjSGYj5","https://api.spotify.com/v1/tracks/2oenSXLDbWVaaL7QjSGYj5","https://api.spotify.com/v1/audio-analysis/2oenSXLDbWVaaL7QjSGYj5","160500","4","Pakistan"
"32","Admirin' You (feat. Preston Pablo)","[6DARBhWbfcS9E4yJzcliqQ, 3nqS8jzqmsPKFJTp0BOIel, 5TvdGhdmRObqOkU6eGfXb5]","0.756","0.664","1","-6.227","1","0.0851","0.093500","0.000000","0.1040","0.675","96.018","audio_features","6ygiy70ujkNOYXM1tQuMNe","spotify:track:6ygiy70ujkNOYXM1tQuMNe","https://api.spotify.com/v1/tracks/6ygiy70ujkNOYXM1tQuMNe","https://api.spotify.com/v1/audio-analysis/6ygiy70ujkNOYXM1tQuMNe","214750","4","Pakistan"
"33","Bandana","[5r3wPya2PpeTTsXsGhQU8O]","0.716","0.718","6","-5.348","0","0.1480","0.045200","0.000000","0.1920","0.910","89.906","audio_features","7KQdgW7QzNd9oPoCzjCU76","spotify:track:7KQdgW7QzNd9oPoCzjCU76","https://api.spotify.com/v1/tracks/7KQdgW7QzNd9oPoCzjCU76","https://api.spotify.com/v1/audio-analysis/7KQdgW7QzNd9oPoCzjCU76","154667","4","Pakistan"
"34","BTDT (Been There Done That)","[7hHDO4bJGlEaEHlY2lj1eZ, 69xcFpmqTOmFNOL08Bxyci]","0.734","0.615","7","-6.355","1","0.0814","0.224000","0.000000","0.1100","0.375","98.943","audio_features","2jJHEFJG33RYeVhCZEbZ8u","spotify:track:2jJHEFJG33RYeVhCZEbZ8u","https://api.spotify.com/v1/tracks/2jJHEFJG33RYeVhCZEbZ8u","https://api.spotify.com/v1/audio-analysis/2jJHEFJG33RYeVhCZEbZ8u","169903","4","Pakistan"
"35","Kaun Talha","[69xcFpmqTOmFNOL08Bxyci, 1n6pjRJkTY5v8RtUCAv5pi]","0.683","0.558","8","-7.947","1","0.3130","0.056100","0.000017","0.1280","0.362","112.617","audio_features","0euDWZG2g1Cw12TDyLQUKu","spotify:track:0euDWZG2g1Cw12TDyLQUKu","https://api.spotify.com/v1/tracks/0euDWZG2g1Cw12TDyLQUKu","https://api.spotify.com/v1/audio-analysis/0euDWZG2g1Cw12TDyLQUKu","269409","5","Pakistan"
"36","White Brown Black","[4qjiRRFcM4WZ0aJ3IHdWPN, 6DARBhWbfcS9E4yJzcliqQ, 5gZhfbckaWo89OzDSk3gdT]","0.868","0.748","1","-3.492","0","0.0951","0.290000","0.000004","0.2520","0.829","119.965","audio_features","3nKQrVVlwbAQSnFbgZWdN0","spotify:track:3nKQrVVlwbAQSnFbgZWdN0","https://api.spotify.com/v1/tracks/3nKQrVVlwbAQSnFbgZWdN0","https://api.spotify.com/v1/audio-analysis/3nKQrVVlwbAQSnFbgZWdN0","176000","4","Pakistan"
"37","Bikhra","[5mWQT8CLTa4mAQAJdFjHb1, 01pFDtbY3k5uOmy0Pbg93C]","0.462","0.371","6","-11.604","0","0.0988","0.794000","0.118000","0.1240","0.187","99.662","audio_features","0OdztoASgKBBNcAgtErk0X","spotify:track:0OdztoASgKBBNcAgtErk0X","https://api.spotify.com/v1/tracks/0OdztoASgKBBNcAgtErk0X","https://api.spotify.com/v1/audio-analysis/0OdztoASgKBBNcAgtErk0X","168300","4","Pakistan"
"38","APT.","[3eVa5w3URK5duf6eyVDbu9, 0du5cEVh5yTK9QJze8zA0C]","0.777","0.783","0","-4.477","0","0.2600","0.028300","0.000000","0.3550","0.939","149.027","audio_features","5vNRhkKd0yEAg8suGBpjeY","spotify:track:5vNRhkKd0yEAg8suGBpjeY","https://api.spotify.com/v1/tracks/5vNRhkKd0yEAg8suGBpjeY","https://api.spotify.com/v1/audio-analysis/5vNRhkKd0yEAg8suGBpjeY","169917","4","Pakistan"
"39","52 Bars","[6DARBhWbfcS9E4yJzcliqQ, 3nqS8jzqmsPKFJTp0BOIel]","0.449","0.779","1","-3.321","0","0.2050","0.000898","0.000000","0.3890","0.433","115.231","audio_features","6rFckZb1cuJYzsZiGHgqks","spotify:track:6rFckZb1cuJYzsZiGHgqks","https://api.spotify.com/v1/tracks/6rFckZb1cuJYzsZiGHgqks","https://api.spotify.com/v1/audio-analysis/6rFckZb1cuJYzsZiGHgqks","214024","3","Pakistan"
"40","Afterhours","[3R1penrqtuKNTeWABjKT5N, 3SQVNBF31sOSgXeXzkGW9M, 54BjV0qctcWp8xOip7uaJD]","0.772","0.703","11","-7.730","0","0.1220","0.211000","0.001220","0.1290","0.480","90.036","audio_features","7o1SDLghDwMc4OW3rKakVt","spotify:track:7o1SDLghDwMc4OW3rKakVt","https://api.spotify.com/v1/tracks/7o1SDLghDwMc4OW3rKakVt","https://api.spotify.com/v1/audio-analysis/7o1SDLghDwMc4OW3rKakVt","140153","4","Pakistan"
"41","Kinni Kinni","[2FKWNmZWDBZR4dE5KX4plR, 54BjV0qctcWp8xOip7uaJD]","0.883","0.525","3","-8.391","0","0.1120","0.517000","0.000460","0.0734","0.608","97.005","audio_features","3F3ZuXYFXGM1V6pk3b3zmi","spotify:track:3F3ZuXYFXGM1V6pk3b3zmi","https://api.spotify.com/v1/tracks/3F3ZuXYFXGM1V6pk3b3zmi","https://api.spotify.com/v1/audio-analysis/3F3ZuXYFXGM1V6pk3b3zmi","213344","4","Pakistan"
"42","Tere Bina Na Guzara E","[6SWmwFBXIsxhIx5XPkYo0a, 2Up4MLmBYIJV36ymeT44TF]","0.636","0.512","1","-9.404","1","0.0573","0.669000","0.000000","0.3830","0.535","75.002","audio_features","4wILHvb65fCykx1BuRlvwa","spotify:track:4wILHvb65fCykx1BuRlvwa","https://api.spotify.com/v1/tracks/4wILHvb65fCykx1BuRlvwa","https://api.spotify.com/v1/audio-analysis/4wILHvb65fCykx1BuRlvwa","220800","4","Pakistan"
"43","Hass Hass","[2FKWNmZWDBZR4dE5KX4plR, 5WUlDfRSoLAfcVSX1WnrxN, 2sWf9Tj6EsTxURcgil3NTG]","0.726","0.804","6","-4.775","0","0.0780","0.034800","0.000006","0.3610","0.644","90.983","audio_features","72vuBPMhwFNlSYpTSf6fVD","spotify:track:72vuBPMhwFNlSYpTSf6fVD","https://api.spotify.com/v1/tracks/72vuBPMhwFNlSYpTSf6fVD","https://api.spotify.com/v1/audio-analysis/72vuBPMhwFNlSYpTSf6fVD","153016","4","Pakistan"
"44","Long time no see","[1yMP2gzEFgUkib4khXN6hi, 7rEwKApsZMo8cXVxAndmvD, 2cjQTf2J5yCaNY8qHpW855]","0.806","0.344","1","-12.648","1","0.2800","0.344000","0.000000","0.1060","0.398","87.976","audio_features","6V4N3h4HYD1Ask9cUTxjjg","spotify:track:6V4N3h4HYD1Ask9cUTxjjg","https://api.spotify.com/v1/tracks/6V4N3h4HYD1Ask9cUTxjjg","https://api.spotify.com/v1/audio-analysis/6V4N3h4HYD1Ask9cUTxjjg","218601","4","Pakistan"
"45","Gumaan","[01PyusFVbXgoD5Kl1mR8CC, 69xcFpmqTOmFNOL08Bxyci, 3mGW1eoqwNtCxd8R3hIOM5]","0.716","0.542","11","-6.195","1","0.3040","0.358000","0.000000","0.1060","0.571","77.502","audio_features","6cdiviyVL3tFYE1eDcmUzL","spotify:track:6cdiviyVL3tFYE1eDcmUzL","https://api.spotify.com/v1/tracks/6cdiviyVL3tFYE1eDcmUzL","https://api.spotify.com/v1/audio-analysis/6cdiviyVL3tFYE1eDcmUzL","260173","4","Pakistan"
"46","TERE TE","[6LEG9Ld1aLImEFEVHdWNSB, 5DHi2MeoRgAwPE0A0qwRMl]","0.686","0.490","7","-10.960","0","0.1460","0.052900","0.000000","0.1540","0.298","171.865","audio_features","0ptqV9ySE8HVbWblGdv3Eb","spotify:track:0ptqV9ySE8HVbWblGdv3Eb","https://api.spotify.com/v1/tracks/0ptqV9ySE8HVbWblGdv3Eb","https://api.spotify.com/v1/audio-analysis/0ptqV9ySE8HVbWblGdv3Eb","114419","4","Pakistan"
"47","Pehle Bhi Main","[5wJ1H6ud777odtZl5gG507, 2DFCHTDIA0t638a4mm37dK]","0.413","0.406","10","-10.230","0","0.0353","0.768000","0.000002","0.1070","0.281","76.944","audio_features","7yDHHVKLbvDmVw1XXhDDIO","spotify:track:7yDHHVKLbvDmVw1XXhDDIO","https://api.spotify.com/v1/tracks/7yDHHVKLbvDmVw1XXhDDIO","https://api.spotify.com/v1/audio-analysis/7yDHHVKLbvDmVw1XXhDDIO","250158","4","Pakistan"
"48","Ve Haaniyaan","[1qyXgLYCg0osV4glEYuQIv, 4qjiRRFcM4WZ0aJ3IHdWPN, 1uY9B9QroF5K8wPyeEO1QN]","0.786","0.540","2","-5.622","1","0.0264","0.824000","0.000043","0.1230","0.820","108.032","audio_features","2C6CJGFLbisteRuY6Plb7b","spotify:track:2C6CJGFLbisteRuY6Plb7b","https://api.spotify.com/v1/tracks/2C6CJGFLbisteRuY6Plb7b","https://api.spotify.com/v1/audio-analysis/2C6CJGFLbisteRuY6Plb7b","240000","4","Pakistan"
"49","Nahin Milta","[3atMq790wQ7IqjeSO0HFeP]","0.325","0.378","10","-12.695","1","0.0436","0.856000","0.000412","0.1020","0.242","119.691","audio_features","0cUdmruT6kjxa5KpteSdwc","spotify:track:0cUdmruT6kjxa5KpteSdwc","https://api.spotify.com/v1/tracks/0cUdmruT6kjxa5KpteSdwc","https://api.spotify.com/v1/audio-analysis/0cUdmruT6kjxa5KpteSdwc","285657","4","Pakistan"
"0","APT.","[3eVa5w3URK5duf6eyVDbu9, 0du5cEVh5yTK9QJze8zA0C]","0.777","0.783","0","-4.477","0","0.2600","0.02830","0.000000","0.3550","0.939","149.027","audio_features","5vNRhkKd0yEAg8suGBpjeY","spotify:track:5vNRhkKd0yEAg8suGBpjeY","https://api.spotify.com/v1/tracks/5vNRhkKd0yEAg8suGBpjeY","https://api.spotify.com/v1/audio-analysis/5vNRhkKd0yEAg8suGBpjeY","169917","4","Philippines"
"1","Die With A Smile","[1HY2Jd0NmPuamShAr6KMms, 0du5cEVh5yTK9QJze8zA0C]","0.521","0.592","6","-7.777","0","0.0304","0.30800","0.000000","0.1220","0.535","157.969","audio_features","2plbrEY59IikOBgBGLjaoe","spotify:track:2plbrEY59IikOBgBGLjaoe","https://api.spotify.com/v1/tracks/2plbrEY59IikOBgBGLjaoe","https://api.spotify.com/v1/audio-analysis/2plbrEY59IikOBgBGLjaoe","251668","3","Philippines"
"2","BIRDS OF A FEATHER","[6qqNVTkY8uBg9cP3Jd7DAH]","0.747","0.507","2","-10.171","1","0.0358","0.20000","0.060800","0.1170","0.438","104.978","audio_features","6dOtVTDdiauQNBQEDOtlAB","spotify:track:6dOtVTDdiauQNBQEDOtlAB","https://api.spotify.com/v1/tracks/6dOtVTDdiauQNBQEDOtlAB","https://api.spotify.com/v1/audio-analysis/6dOtVTDdiauQNBQEDOtlAB","210373","4","Philippines"
"3","sining (feat. Jay R)","[1chOgh5tgwfiyJ2zhUHwBj, 3z0IVhtuFvt9VYUZGT98PU]","0.650","0.424","9","-11.000","1","0.1090","0.43800","0.000000","0.1020","0.403","119.589","audio_features","1imaIe1NEAaWnLF0BY0V6F","spotify:track:1imaIe1NEAaWnLF0BY0V6F","https://api.spotify.com/v1/tracks/1imaIe1NEAaWnLF0BY0V6F","https://api.spotify.com/v1/audio-analysis/1imaIe1NEAaWnLF0BY0V6F","200000","4","Philippines"
"4","Dilaw","[6AvnL2gWjNYs1hRVJx4huK]","0.652","0.674","9","-5.026","1","0.0276","0.00599","0.000003","0.3070","0.458","126.004","audio_features","2ADSh3Mp744n2586tpUtIW","spotify:track:2ADSh3Mp744n2586tpUtIW","https://api.spotify.com/v1/tracks/2ADSh3Mp744n2586tpUtIW","https://api.spotify.com/v1/audio-analysis/2ADSh3Mp744n2586tpUtIW","192381","4","Philippines"
"5","Gusto Ko Sakin Ka Lang","[6rTxLeff3t3rivZ3rabRpw]","0.756","0.786","2","-4.541","1","0.0726","0.29000","0.000000","0.2780","0.599","130.001","audio_features","52F5Y4EgcZ2RggVqpqSJBe","spotify:track:52F5Y4EgcZ2RggVqpqSJBe","https://api.spotify.com/v1/tracks/52F5Y4EgcZ2RggVqpqSJBe","https://api.spotify.com/v1/audio-analysis/52F5Y4EgcZ2RggVqpqSJBe","193846","4","Philippines"
"6","blue","[6zO1dZ40fTZ5hY9NnnRJSk]","0.746","0.317","4","-11.982","1","0.0342","0.93300","0.018600","0.1210","0.585","97.490","audio_features","3be9ACTxtcL6Zm4vJRUiPG","spotify:track:3be9ACTxtcL6Zm4vJRUiPG","https://api.spotify.com/v1/tracks/3be9ACTxtcL6Zm4vJRUiPG","https://api.spotify.com/v1/audio-analysis/3be9ACTxtcL6Zm4vJRUiPG","214357","3","Philippines"
"7","Taste","[74KM79TiuVKeVCqs8QtB0B]","0.674","0.907","3","-4.086","1","0.0640","0.10100","0.000000","0.2970","0.721","112.964","audio_features","5G2f63n7IPVPPjfNIGih7Q","spotify:track:5G2f63n7IPVPPjfNIGih7Q","https://api.spotify.com/v1/tracks/5G2f63n7IPVPPjfNIGih7Q","https://api.spotify.com/v1/audio-analysis/5G2f63n7IPVPPjfNIGih7Q","157280","4","Philippines"
"8","Boyfriend","[0WleeEe3UurwlNbDGhb5Yz]","0.746","0.736","7","-7.099","0","0.0399","0.02390","0.000000","0.0652","0.544","142.974","audio_features","4067uAzJZUHJInwOo7X701","spotify:track:4067uAzJZUHJInwOo7X701","https://api.spotify.com/v1/tracks/4067uAzJZUHJInwOo7X701","https://api.spotify.com/v1/audio-analysis/4067uAzJZUHJInwOo7X701","293724","4","Philippines"
"9","Tadhana","[3wbCeEPAW6po7J46netxMT]","0.685","0.322","6","-13.200","1","0.0369","0.16200","0.029900","0.0809","0.508","155.977","audio_features","6FIEuf1JIzmCtach0gXpeG","spotify:track:6FIEuf1JIzmCtach0gXpeG","https://api.spotify.com/v1/tracks/6FIEuf1JIzmCtach0gXpeG","https://api.spotify.com/v1/audio-analysis/6FIEuf1JIzmCtach0gXpeG","222447","4","Philippines"
"10","Palagi - TJxKZ Version","[7LvDTuFCBv08xm6u1pOMK0, 1mcqfNCReSFxun2vIWvC28]","0.330","0.313","6","-10.906","1","0.0353","0.53600","0.000006","0.2770","0.153","160.005","audio_features","4WgViu9gw3qYOr3iF9OuLG","spotify:track:4WgViu9gw3qYOr3iF9OuLG","https://api.spotify.com/v1/tracks/4WgViu9gw3qYOr3iF9OuLG","https://api.spotify.com/v1/audio-analysis/4WgViu9gw3qYOr3iF9OuLG","241000","4","Philippines"
"11","That's What I Like","[0du5cEVh5yTK9QJze8zA0C]","0.853","0.560","1","-4.961","1","0.0406","0.01300","0.000000","0.0944","0.860","134.066","audio_features","0KKkJNfGyhkQ5aFogxQAPU","spotify:track:0KKkJNfGyhkQ5aFogxQAPU","https://api.spotify.com/v1/tracks/0KKkJNfGyhkQ5aFogxQAPU","https://api.spotify.com/v1/audio-analysis/0KKkJNfGyhkQ5aFogxQAPU","206693","4","Philippines"
"12","TAKE ALL THE LOVE","[7uDdl5V5AETSFY7K3muu22]","0.491","0.486","5","-6.588","1","0.0347","0.28500","0.000000","0.0976","0.262","82.411","audio_features","2v6jmF6VQWS96x6tSg05IC","spotify:track:2v6jmF6VQWS96x6tSg05IC","https://api.spotify.com/v1/tracks/2v6jmF6VQWS96x6tSg05IC","https://api.spotify.com/v1/audio-analysis/2v6jmF6VQWS96x6tSg05IC","206182","3","Philippines"
"13","Namumula","[6AvnL2gWjNYs1hRVJx4huK]","0.568","0.611","0","-8.202","1","0.0392","0.02390","0.000000","0.1590","0.478","75.979","audio_features","5OAGg2B2BjxzpiEcuzaCkZ","spotify:track:5OAGg2B2BjxzpiEcuzaCkZ","https://api.spotify.com/v1/tracks/5OAGg2B2BjxzpiEcuzaCkZ","https://api.spotify.com/v1/audio-analysis/5OAGg2B2BjxzpiEcuzaCkZ","174474","4","Philippines"
"14","Moonlit Floor (Kiss Me)","[5L1lO4eRHmJ7a0Q6csE5cT]","0.733","0.786","5","-3.951","0","0.1120","0.12800","0.000000","0.3100","0.672","109.954","audio_features","3yDRcs0Y4pPzkvMbUfeF9H","spotify:track:3yDRcs0Y4pPzkvMbUfeF9H","https://api.spotify.com/v1/tracks/3yDRcs0Y4pPzkvMbUfeF9H","https://api.spotify.com/v1/audio-analysis/3yDRcs0Y4pPzkvMbUfeF9H","155757","4","Philippines"
"15","Bed Chem","[74KM79TiuVKeVCqs8QtB0B]","0.739","0.727","11","-5.968","0","0.0426","0.06780","0.000000","0.1040","0.676","94.990","audio_features","1UHS8Rf6h5Ar3CDWRd3wjF","spotify:track:1UHS8Rf6h5Ar3CDWRd3wjF","https://api.spotify.com/v1/tracks/1UHS8Rf6h5Ar3CDWRd3wjF","https://api.spotify.com/v1/audio-analysis/1UHS8Rf6h5Ar3CDWRd3wjF","171870","4","Philippines"
"16","Tingin","[61nn6nOoLWjVC1ER2qFAvN, 09Xydf4dlkr29dH99DmsvQ]","0.624","0.769","4","-6.277","1","0.0498","0.21000","0.000147","0.1060","0.466","105.099","audio_features","7b89Ffklm3xh4GI37vlZDZ","spotify:track:7b89Ffklm3xh4GI37vlZDZ","https://api.spotify.com/v1/tracks/7b89Ffklm3xh4GI37vlZDZ","https://api.spotify.com/v1/audio-analysis/7b89Ffklm3xh4GI37vlZDZ","222298","4","Philippines"
"17","Please Please Please","[74KM79TiuVKeVCqs8QtB0B]","0.675","0.586","9","-6.086","1","0.0531","0.25700","0.000000","0.1040","0.621","107.015","audio_features","2tHwzyyOLoWSFqYNjeVMzj","spotify:track:2tHwzyyOLoWSFqYNjeVMzj","https://api.spotify.com/v1/tracks/2tHwzyyOLoWSFqYNjeVMzj","https://api.spotify.com/v1/audio-analysis/2tHwzyyOLoWSFqYNjeVMzj","186365","4","Philippines"
"18","Isa lang","[7uDdl5V5AETSFY7K3muu22]","0.429","0.464","6","-8.445","0","0.0719","0.78300","0.000000","0.0846","0.375","121.170","audio_features","0HAG6nIiEKd75yGpovuSJQ","spotify:track:0HAG6nIiEKd75yGpovuSJQ","https://api.spotify.com/v1/tracks/0HAG6nIiEKd75yGpovuSJQ","https://api.spotify.com/v1/audio-analysis/0HAG6nIiEKd75yGpovuSJQ","269256","3","Philippines"
"19","Mantra","[250b0Wlc5Vk0CoUsaCY84M]","0.894","0.725","10","-4.984","0","0.0432","0.00434","0.000012","0.0815","0.838","116.988","audio_features","2CspwnypzT7rcWI9RfsoSb","spotify:track:2CspwnypzT7rcWI9RfsoSb","https://api.spotify.com/v1/tracks/2CspwnypzT7rcWI9RfsoSb","https://api.spotify.com/v1/audio-analysis/2CspwnypzT7rcWI9RfsoSb","136627","4","Philippines"
"20","Oksihina","[1chOgh5tgwfiyJ2zhUHwBj]","0.740","0.412","11","-11.124","1","0.0774","0.63100","0.000000","0.0828","0.561","115.957","audio_features","06VwVWrnYSTIikz801hGwD","spotify:track:06VwVWrnYSTIikz801hGwD","https://api.spotify.com/v1/tracks/06VwVWrnYSTIikz801hGwD","https://api.spotify.com/v1/audio-analysis/06VwVWrnYSTIikz801hGwD","204052","4","Philippines"
"21","Good Luck, Babe!","[7GlBOeep6PqTfFi59PTUUN]","0.700","0.582","11","-5.960","0","0.0356","0.05020","0.000000","0.0881","0.785","116.712","audio_features","0WbMK4wrZ1wFSty9F7FCgu","spotify:track:0WbMK4wrZ1wFSty9F7FCgu","https://api.spotify.com/v1/tracks/0WbMK4wrZ1wFSty9F7FCgu","https://api.spotify.com/v1/audio-analysis/0WbMK4wrZ1wFSty9F7FCgu","218424","4","Philippines"
"22","Ikot","[1hMAGfvamVXuSWBFQRFMeq]","0.683","0.637","2","-7.783","1","0.0287","0.13500","0.002110","0.0847","0.378","107.020","audio_features","5gQyJNVUEydHMciwhih7EK","spotify:track:5gQyJNVUEydHMciwhih7EK","https://api.spotify.com/v1/tracks/5gQyJNVUEydHMciwhih7EK","https://api.spotify.com/v1/audio-analysis/5gQyJNVUEydHMciwhih7EK","250093","4","Philippines"
"23","Get You (feat. Kali Uchis)","[20wkVLutqVOYrc0kxFs7rA, 1U1el3k54VvEUzo3ybLPlM]","0.658","0.294","4","-8.533","0","0.0321","0.42200","0.000052","0.0749","0.358","74.038","audio_features","7zFXmv6vqI4qOt4yGf3jYZ","spotify:track:7zFXmv6vqI4qOt4yGf3jYZ","https://api.spotify.com/v1/tracks/7zFXmv6vqI4qOt4yGf3jYZ","https://api.spotify.com/v1/audio-analysis/7zFXmv6vqI4qOt4yGf3jYZ","278180","4","Philippines"
